19493	U15624	11/11/2019 8:55:46 AM	N24151 N24628 N9148 N11621 N10986 N12157 N26459 N21282 N12084 N23925 N25457 N22024 N1395 N25601 N10331 N20953 N14546 N21627 N22599 N9721 N12763 N10583 N24395 N14776 N24390 N18426 N25262 N4726 N2242 N16065 N10732 N2624 N5338 N18859 N11950 N23478 N17369 N7090	N18390-1 N19954-0
19494	U82568	11/14/2019 8:50:16 PM	N4202 N8415 N27209 N27477 N23274 N15341 N24869 N2319 N10559 N23861 N24175 N16695 N778 N12202 N17627 N15072 N21499 N20909 N20953 N6669 N578 N10034 N14255 N25455 N16994 N23660 N11427 N17008 N11638 N13973 N19723 N25392 N17425 N17425 N21672 N1723 N9988 N6894 N1332 N4477 N17255 N15020 N7370 N11942 N14827 N23572 N8573 N18426 N18426 N5014 N17579 N14712 N13700 N18253 N12506 N12838 N11647 N16738 N2450 N21229 N14579 N27591 N23948 N23375 N12377 N24216 N16888 N20825 N20803 N20803 N8256 N94 N20753 N10231 N20349 N19105 N28482	N17116-0 N4302-0 N21081-0 N17621-0 N19781-0 N22216-0 N11793-0 N2740-0 N21159-0 N13474-0 N9992-0 N13497-0 N16656-0 N23480-1 N14490-0 N20025-0 N6011-0 N5150-0 N1202-0 N3445-0 N9637-0 N622-0 N6505-0 N7139-0 N17171-0
19495	U21426	11/13/2019 11:14:39 AM	N4199	N18614-1 N18531-0 N26803-0 N8545-0
19496	U20748	11/10/2019 11:46:13 AM	N11188 N21481 N5637 N3367 N1506 N1954 N4202 N27209 N6605 N14206 N12893 N68 N4683 N13430 N20616 N22120 N28103 N8238 N6403 N7611 N17113 N14657 N25996 N11720 N22940 N13399 N23895 N5935 N9198 N27040 N20388 N27393 N10561 N4585 N3763 N8211 N108 N2751 N11136 N24132 N26037 N25981 N17008 N26009 N14654 N129 N18357 N14866 N3531 N14781 N25392 N20437 N9177 N7350 N1723 N17752 N3310 N22963 N20086 N1852 N26676 N11428 N28360 N17579 N24245 N14065 N6475 N2671 N18111 N16724 N13270 N2094 N6062 N17522 N13465 N225 N13470 N12958	N13772-0 N4815-0 N18110-0 N10328-0 N25957-0 N15037-0 N8257-0 N3403-0 N8256-0 N10550-0 N4675-0 N19335-0 N13985-0 N23015-0 N9764-0 N22817-0 N22727-0 N4753-0 N22990-0 N12610-0 N18486-0 N26428-0 N13576-0 N7250-0 N26154-0 N22091-0 N1380-0 N16945-0 N15417-0 N20797-0 N16138-0 N27255-0 N16169-0 N24474-0 N27910-0 N5382-0 N7235-0 N1770-1 N3244-0 N6819-0 N22139-0 N3628-0 N24261-0 N20587-0 N843-0 N14424-0 N27601-0
19497	U41618	11/10/2019 12:51:49 PM	N12807 N8657 N8619 N25232 N215 N11462 N19928 N17052 N23414 N4496 N24720 N14235 N17052 N25387 N16678 N21799 N10331 N13628 N17177 N900 N16558 N9725 N17752 N25516 N9318 N1536 N18625 N10917 N17808 N978 N6368 N5380 N4571 N23194 N2079 N4964 N16367 N25310 N2826 N14701 N1729 N20040 N6528 N24746 N7065	N3403-0 N1502-0 N15417-0 N21131-0 N20587-0 N23650-0 N7250-0 N6624-0 N4753-0 N24955-0 N2847-0 N7090-0 N13772-0 N22990-0 N10328-1 N25694-0 N13576-0 N5382-0 N10550-1 N4815-0 N13985-0 N10992-0 N20004-0 N14424-0 N23160-0 N22817-0 N14597-0 N6819-0 N6596-0 N18110-0 N25787-1
19498	U8287	11/10/2019 10:25:30 AM	N19919 N5724 N20298 N22947 N27075 N2752 N23298 N4202 N21343 N20196 N3773 N6688 N1038 N15336 N18875 N19706 N11136 N20302 N8084 N27320 N913 N7412 N3120 N24050 N6900 N21697 N3046 N2591 N25575 N8228 N34 N6661 N9902 N496 N13232 N4384	N6268-0 N25485-0 N10550-1 N15037-0 N5329-0 N8507-0 N4326-0 N13179-0 N21769-0 N26672-1 N25957-0 N25766-0 N5651-0 N18110-0 N6429-0 N3045-0 N27178-1 N13094-0 N5653-0 N27255-0 N22793-0 N13192-0 N10647-0 N26620-0 N16689-0 N26914-0 N657-0 N9274-0 N21019-0 N8257-0 N20797-0 N10328-0 N11029-0 N22641-0 N9135-0 N5336-0 N26104-0 N18941-0 N3992-0 N22756-0 N24186-0 N24762-1 N11158-0 N5337-0 N1380-0 N12297-0 N942-0 N4544-0 N20753-1 N1327-0 N20485-0 N12128-0 N18261-0 N6626-0 N7452-0 N10947-0 N18040-1 N17653-0 N8256-0 N4364-0 N4338-0 N23717-0 N11983-0 N27988-0 N11940-0 N22817-0 N19437-0 N11996-0 N25801-0 N10367-0 N20572-0 N26057-0 N27077-0 N9822-0 N2209-0 N4815-0 N20209-0 N3036-0 N24274-0 N25012-0 N14491-0 N6081-0 N18799-0 N22882-0 N28277-0 N10552-0 N24955-0 N11696-0 N10436-0 N28439-0 N5984-1 N7122-0 N3768-0 N12295-0 N27654-0 N3402-0 N27910-0 N12004-0 N12742-0 N3235-0 N407-0 N23139-0 N24345-0 N11950-0 N12602-0 N6940-0 N17033-0 N267-0 N13465-0 N11558-0 N19760-0 N23268-0 N15003-0 N24172-0 N14044-0 N18175-0 N13772-0 N24474-0 N12266-0 N3697-0 N15314-0 N1654-0 N6642-0 N4935-0 N16161-0 N27601-0 N3403-0 N5800-0 N11440-0 N24236-0 N6614-0 N14073-0 N26154-0 N5015-0 N14187-0 N16270-0 N20573-0 N10178-1 N5737-0 N26991-0 N7250-0 N4713-0 N19779-1 N7090-0 N12960-0 N7065-0 N16242-0 N11875-0 N376-0 N13232-0 N15417-0 N14424-0 N843-0 N6277-0 N1695-0 N25587-1 N17039-0 N25437-0 N15485-0 N27952-0 N22139-0 N10232-0 N9644-0 N4977-0 N6342-0 N18484-0 N794-0 N10821-0 N27-0 N4675-0 N6911-0 N76-0 N21453-0 N7910-0 N25755-0 N17119-0 N20678-0 N17544-0 N7818-0 N3730-0 N6872-0 N12334-0 N15270-0 N11663-0 N10483-0 N19335-0 N21976-0 N4753-0 N12176-1 N18109-0 N26428-0 N28297-0 N13985-0 N13948-1 N12120-0 N6819-0 N18352-0 N28459-0 N12231-0 N28290-0 N20299-1 N20099-0 N8837-0 N25339-0 N5062-0 N13567-0 N19050-1 N7235-0 N24261-0 N22614-0 N26042-0 N19334-0 N12819-0 N10432-0 N12610-0 N2076-0 N27967-1 N23160-0 N18850-0 N3657-0 N19138-0 N1768-0 N5109-1 N27016-0 N13064-0 N17763-0 N13576-0 N4624-0 N20587-0 N25156-0
19499	U18262	11/13/2019 12:13:56 PM	N1775 N1359 N18379 N14764 N20691 N11625 N9336 N4639 N18302 N13944 N12080 N16746 N3994 N4013 N14996 N2242 N27843 N25823 N24851 N13176 N5697	N21526-0 N21223-0 N24231-0 N5320-0 N17766-0 N23388-0 N27355-0 N18531-0 N24147-0 N27077-0 N11139-1 N7519-0 N22220-0 N22638-0 N755-0 N20290-0 N6425-0 N22346-0 N26803-0 N8545-0 N18021-0 N24450-0 N10196-0 N16787-0 N10729-1 N2187-0 N4022-0 N19857-0 N9950-0 N9817-0 N536-0 N28199-0 N8078-0
19500	U77810	11/12/2019 6:31:54 PM	N5647 N16901 N14993 N28019 N3087 N9123 N15455 N12781 N2511 N10178 N23283 N6213	N16012-0 N394-0 N6714-0 N23998-0 N24686-1 N7995-0 N18708-0 N5617-0 N22821-0 N13634-0 N13257-0 N13939-0 N20265-0 N15650-0 N23283-0 N5085-0 N26796-0 N20227-0 N21981-0 N23180-0 N11395-0 N9121-0 N209-0 N5785-0 N13697-0 N509-0 N23830-0 N25847-0 N27334-0 N13224-0 N22995-0 N26831-0 N21223-0 N21184-0 N21430-0 N18914-0 N9480-0 N632-0 N18157-0 N27907-0 N21626-0 N10729-0 N761-0 N11581-1 N28463-0 N23967-0 N1157-0 N28264-0 N13097-0 N25843-0 N18220-0 N21703-0 N25629-0 N7519-0 N25591-0 N3128-0 N26258-0 N22078-0 N28171-0 N27299-0 N28309-0 N27869-0 N16733-0 N6305-1 N15859-0 N19196-0 N25837-0 N7871-0 N25542-0 N20078-0 N20261-0 N16385-0 N6213-0 N10769-0 N4074-0 N8116-0 N7036-0 N3359-0 N9950-0 N2299-0 N19078-0 N2016-0 N23029-0 N15247-0
19501	U69508	11/11/2019 5:32:32 AM	N19377 N5490 N19086 N16129 N2746 N21659 N17510 N16005 N24677 N17320 N8769 N21823 N3265 N19865 N26459 N6809 N14189 N25187 N20089 N13255 N13819 N11878 N20081 N15585 N11120 N12521 N10583 N20691 N6096 N21626 N23460 N20501 N27862 N17924 N19505 N13157 N14682 N12351 N2554 N20660 N11629 N18426 N18235 N8398 N18858 N6779 N28296 N1951 N10732 N13226 N21722 N28597 N17348 N24208 N19497 N20997 N23916 N20803 N13881 N25547 N23090 N14119 N26062	N13400-0 N19798-1 N2831-0 N26308-0 N12985-0 N19954-0
19502	U89845	11/11/2019 6:57:37 AM	N25392	N26467-0 N18390-1
19503	U91218	11/10/2019 8:45:26 AM	N12079 N12595 N1760 N16917 N3785 N13047	N13413-1 N13948-0 N27255-0 N5780-0 N12176-0 N431-0 N27644-0 N10232-0 N4753-1 N3428-1 N22793-0 N10328-0 N7910-0 N18824-0 N10550-0 N23283-0 N11875-0 N7122-0 N6804-0 N4970-0 N20587-0 N10706-0 N15417-0 N7235-0 N26154-0 N6819-0 N16270-0 N13576-0 N18110-0 N14424-0 N24805-0 N8256-0 N5813-0 N15037-0 N22990-0 N1654-1 N13772-0 N5800-0 N13985-0 N18261-0 N6268-0 N14697-0 N25957-0
19504	U554	11/13/2019 5:42:25 PM	N578 N25290 N20881 N8014 N24450 N16767 N17746 N9833 N25934 N20081 N28322 N18473 N11878 N7164 N5750 N15336 N26488 N9417 N25934 N19173 N26009 N22031 N20881 N19661 N12619 N16359 N16461 N10483 N27320 N7967 N17687 N12667 N18113 N8157 N7167 N15677 N28577 N8799 N6979 N22411 N12107 N6051 N22175 N210 N25891 N20423 N11513 N1334 N4225 N25675 N28133 N10625 N13164 N28188 N7588 N19213 N17751 N12820 N9453 N14681 N12838 N18550 N28178 N10704 N14185 N25389 N14245 N21778 N27591 N2624 N24136 N16161 N12377 N2476 N3002 N26316 N11684 N19158 N25437 N13477 N19667 N23777 N14545 N13271 N13221 N8977 N20803 N19138 N12313 N14259 N21569 N10548 N10543 N434 N22756 N14091 N9011 N4326	N5563-0 N14797-0 N15885-0 N11324-0 N23137-0 N5558-0 N16415-1 N26410-0 N27355-0 N17492-0 N22602-0 N28283-0 N1958-0 N8929-0 N8306-0 N7483-0 N2766-0 N23067-0 N25345-0 N24729-0 N8545-0 N10621-0 N21016-0 N5343-0 N12954-0 N23487-0 N26998-0 N9314-0 N23543-0 N9556-0 N12328-0 N25319-0 N28205-0 N25182-0 N3526-0 N13254-0 N12903-0 N20741-1 N12071-0 N7883-0 N27391-0 N25620-0 N6221-0 N17547-0 N22078-0 N22379-0 N24783-0 N8802-0 N28429-0 N1593-0 N2494-0 N15804-0 N18531-0 N7566-0 N10821-0 N2470-1 N14859-0 N16079-0 N25671-0 N9817-0 N26510-0 N1565-0 N22043-0
19505	U21409	11/14/2019 3:14:44 PM	N27348 N18623 N20206 N13443 N26009 N4629 N20752 N25742 N2998 N22490 N8763 N9183	N4644-0 N1202-0 N22289-0 N18885-0 N6595-0 N17621-0 N20873-0 N16289-0 N27543-0 N2526-0 N7447-0 N5830-0 N25418-0 N24246-0 N13463-0 N9536-0 N20375-0 N17766-0 N10441-0 N6221-0 N20105-0 N10936-0 N17750-0 N7139-0 N27368-0 N20025-0 N13282-0 N3025-0 N17327-0 N17073-0 N2922-0 N17171-0 N6554-0 N23894-0 N23606-1 N6889-0 N5987-1 N3566-0 N3550-0 N5927-0 N4372-0 N311-0 N23876-0 N13496-0 N21452-0 N15163-0 N9410-0 N18143-0 N15632-0 N24931-0 N17391-0 N26548-0 N20712-0 N13497-0 N12804-0 N8078-0 N20731-0 N27776-0 N27918-0 N19596-0 N934-0 N20056-0 N26479-0 N2494-0 N5785-0 N4263-0 N8478-0 N27098-0 N3039-0 N16529-0 N14407-0 N4627-0 N4441-0 N14942-0 N4738-0 N11790-0 N21514-0 N22975-0 N2375-0 N14490-0 N13808-0 N24729-0 N22277-0 N7591-0 N6011-0 N24257-0 N25607-0 N22216-0 N2071-0 N3722-0 N9621-0 N4378-0 N21005-0 N23261-0 N2230-0 N16398-0 N17934-0 N2022-0 N2489-0
19506	U37043	11/14/2019 2:12:18 PM	N22427 N12202 N14310 N10294 N25934 N14776 N17579 N4211	N6011-0 N20025-1
19507	U36214	11/13/2019 8:33:22 AM	N26393 N5273 N25455 N1645 N3436 N26676 N21723	N21000-0 N21807-0 N23470-1 N14777-0 N26803-0 N8545-0 N24718-0 N2974-0 N5821-0 N5309-0 N27077-0
19508	U4057	11/13/2019 12:34:41 PM	N8007	N24147-0 N8545-0 N24231-0 N10196-0 N4043-1 N3710-0 N536-0 N23388-0 N14088-0 N9817-0 N25319-0 N24450-0 N22346-0 N26803-0 N18531-0 N27077-0 N27355-0 N25620-0
19509	U31404	11/10/2019 9:13:32 AM	N22566 N17466 N17708 N23802 N12713 N180 N20351 N28495 N17110 N23310 N23802 N7412 N1775 N415 N9376 N19691 N1332 N12667 N27304 N12722 N20730 N3865 N7125 N10144 N12725 N8358 N10526	N25610-0 N16241-0 N9907-0 N3768-0 N24550-0 N25547-0 N19236-0 N24920-0 N28236-0 N24373-0 N9161-0 N26042-0 N20004-0 N20592-0 N27920-0 N28113-0 N11207-0 N1205-0 N16689-0 N10058-0 N24762-0 N15417-0 N14491-0 N4624-0 N18483-0 N10550-0 N20469-1 N10137-0 N18300-0 N18040-0 N13454-0 N26636-0 N23066-0 N22641-0 N19733-0 N14802-1 N24352-0 N11696-0 N25957-0 N15485-0 N24474-0 N24955-0 N4364-0 N8332-0 N8256-0 N12297-0 N25485-0 N12520-0 N19948-0 N13409-0 N4547-0 N4970-0 N267-0 N27255-0 N12176-0 N12667-0 N6970-0 N7987-0 N172-0 N5382-0 N16169-0 N4675-0 N15252-0 N9511-0 N14697-0 N8772-0 N25012-0 N15129-0 N27748-0 N5336-0 N8684-0 N8420-0 N1654-0 N13413-0 N27988-0 N23717-0 N25339-0 N13465-0 N9644-0 N3235-0 N423-0 N4753-0 N4544-0 N28337-0
19510	U17347	11/12/2019 7:40:05 AM	N19377 N3076 N24628 N25405 N15107 N26459 N26708 N25192 N10729 N4215 N25455 N4958 N20077 N15352 N13277 N9177 N7850 N13380 N21952 N25350 N12572 N4688 N12356 N20961 N3087 N5901 N14065 N17906 N23529 N19853 N4326 N22398 N1845	N11494-1 N13649-0 N7911-0 N5051-0 N4677-0 N9310-0 N24296-0
19511	U46406	11/14/2019 7:32:09 PM	N16686 N9763 N6758 N19487 N21481 N8845 N22973 N5603 N12364 N11723 N3947 N16695 N10276 N18761 N24720 N8354 N1296 N2344 N11669 N4617 N25934 N24838 N27766 N14297 N18721 N10944 N22031 N12415 N17790 N14297 N4810 N7350 N20744 N14447 N21672 N26488	N18073-1 N14499-0 N2740-0 N25523-0 N9621-0 N1202-0 N17015-0 N4298-0 N21081-0 N3309-0 N3119-0 N2494-0 N12020-0 N17171-0 N23521-0 N24064-0 N7139-0 N22216-0 N28422-0 N6505-0 N5150-0 N13282-0 N8849-0 N14605-0 N28275-0 N622-0 N9992-0 N12208-0 N4378-0 N23870-0 N5390-0 N13497-0 N10415-0 N14490-0 N14456-0 N6427-0 N18037-0 N11793-0 N7452-0 N17621-0 N11489-0
19512	U79840	11/13/2019 6:37:30 AM	N23524 N1341 N13709 N4513 N26504 N27209 N12627 N15149 N17584 N16092 N16582 N10974 N5392 N21956 N9302 N1638 N5542 N11715 N13040 N14938 N21584 N17008 N9833 N15990 N2462 N2609 N23762 N24572 N25392 N11061 N8853 N1573 N710 N25325 N976 N17674 N19398 N17598 N14169 N24917 N8937 N21 N10977 N27545 N6440 N28188 N8573 N14833 N10625 N23556 N23194 N18426 N24505 N24770 N3123 N1642 N3739 N27630 N11116 N2242 N11834 N3660 N26687 N21722 N6369 N15490 N21245 N24591	N18220-0 N12252-0 N20934-0 N19677-0 N7519-0 N27520-0 N26284-0 N761-0 N19375-0 N21503-0 N642-0 N7090-0 N9520-0 N11815-0 N21240-0 N16474-0 N2665-0 N10404-0 N13862-0 N409-0 N21610-0 N17138-0 N24780-0 N5860-0 N20702-0 N1968-0 N10767-0 N6881-0 N9950-0 N8557-0 N4071-0 N5821-0 N8837-0 N1058-0 N18021-0 N3064-0 N975-0 N17847-0 N25163-0 N22471-0 N19564-0 N16081-0 N5563-0 N16787-0 N28318-0 N20780-0 N7483-0 N21184-0 N18502-0 N6194-0 N17102-0 N20387-0 N241-0 N18101-1 N2974-0 N8506-0 N23029-0 N23076-0 N21199-0 N18057-0 N15525-0 N10074-0 N833-0 N3958-0 N7995-0 N1685-0 N18197-0 N16385-0 N23011-0 N12811-0 N16633-0 N11442-0 N16152-0 N9038-0 N16817-0 N22948-0 N16008-0 N8532-0 N3191-0 N24674-0 N5309-0 N2107-0 N27907-0 N16342-0 N12709-0 N18250-0 N15603-0 N21771-0 N19196-0 N17198-0 N12564-0 N22384-0 N9645-0 N14780-0 N26135-0 N21807-0 N24521-0 N4894-0 N7566-0 N209-0 N21784-0 N2288-0 N16370-0 N14127-0 N1942-0 N7438-0 N18943-0 N3867-0 N22310-0 N25542-0 N20265-0 N11672-0 N27337-0 N11018-0 N25192-0 N27172-0 N27138-0 N3229-0 N20322-0 N10729-0 N20384-0 N4460-0 N26803-0 N12516-0 N2463-0 N15885-0 N2270-0 N263-0 N22538-0 N13224-0 N18659-0 N24039-0 N21415-0 N28153-0 N24971-0 N11284-0 N12009-0 N3773-0 N13918-0 N13353-0 N8929-0 N5085-0 N863-0 N21000-0 N1863-0 N2127-0 N2177-0 N15310-0 N27077-0 N15648-0 N18157-0 N106-0 N15827-0 N341-0 N776-0 N15660-0 N13392-0 N8385-0 N9120-0 N17223-0 N15043-0 N6714-0 N21626-0 N26342-0 N23470-0 N13390-0 N932-0 N25091-0 N25333-0 N2755-0 N26369-0 N15852-0 N13257-0 N15959-0 N5890-0 N2864-0 N1884-0 N2096-0 N4022-0 N23422-0 N6550-0 N6452-0 N2299-0 N9468-0 N14777-0
19513	U77083	11/14/2019 11:20:43 AM	N946 N8190 N26500 N24397 N215 N19860 N17155 N10294 N19767 N10840 N7742 N13344 N11586 N23347 N3941	N15467-0 N622-0 N7678-0 N13316-0 N25418-0 N13667-0 N17492-0 N6505-0 N21873-0 N17589-1 N18375-0 N9870-0 N24029-0 N13247-0 N11446-0 N25311-0 N27918-0 N12833-0 N22216-1 N16348-0 N17171-0 N18073-0 N17839-0 N23149-0 N21784-0 N13422-0 N3557-0 N11575-0 N18892-0 N22931-0 N4110-0 N13552-0 N24173-0 N5830-0
19514	U37947	11/12/2019 3:14:14 AM	N15735 N15305 N21091 N17277 N3913 N5317 N19949 N3892 N24961 N10354 N13773 N13975 N5661 N27182 N17579 N14026 N21138 N14579 N10414 N8094 N26698 N27230 N1631 N425 N8092 N25127 N14587 N6972 N28342 N17774	N255-0 N12352-0 N11389-0 N10118-0 N24039-0 N12981-0 N18172-0 N9764-0 N13187-0 N4187-0 N7382-0 N13841-0 N9916-0 N13580-0 N11296-0 N11628-0 N26165-0 N15885-0 N4894-0 N21101-0 N13507-1 N15645-1 N15852-0 N20755-0 N21943-0 N17968-0 N5051-0 N8837-0 N10602-0 N20630-0 N21690-0 N27422-0 N17766-0 N14832-0 N16008-0 N26289-0 N16266-0 N3244-0 N24780-0 N24649-0 N23422-0 N22163-0 N27663-0 N15372-0 N27294-0 N11018-0 N5805-0 N16474-0 N20387-0 N3191-0 N18786-0 N20643-0 N20532-0 N4441-0 N6052-1 N294-0 N10589-1 N12200-0 N24150-0 N7911-0
19515	U70751	11/13/2019 1:25:16 PM	N11863 N22656 N11621 N2111 N12394 N177 N17627 N3299 N6449 N1986 N20909 N4865 N22833 N20388 N4215 N18472 N20752 N19706 N2751 N17060 N11025 N2595 N578 N23660 N21 N17579 N2242 N15502 N8322 N7171 N17446	N27355-0 N24231-0 N12903-0 N27077-0 N18531-0 N8545-0 N536-0 N23388-0 N25319-0 N9817-1
19516	U70561	11/10/2019 5:38:08 PM	N25073 N17279 N11887 N1954 N9969 N3194 N22474 N8209 N15922 N8262 N8180 N5637 N7163 N17699 N1295 N816 N17029 N23847 N13370 N19586 N2929 N16046 N22279 N12104 N13543 N24438 N10159 N4268 N3913 N18759 N13819 N15914 N12836 N10531 N13929 N559 N129 N17008 N26009 N27320 N4351 N26476 N7420 N13691 N14486 N3790 N11782 N7680 N7167 N23867 N2706 N10625 N19378 N10362 N924 N9303 N28458 N251 N20353 N19742 N5307 N25423 N19770 N28296 N5535 N20054 N14039 N13198 N28178 N2826 N7987 N13710 N17505 N26672 N25794 N14690 N425 N27712	N3577-0 N16241-0 N12985-1 N23906-0 N7774-0 N10328-1 N23650-0 N13203-0 N25314-0 N25787-0 N21459-0 N2847-0 N6596-0 N18038-0 N8526-0 N13576-0 N28544-0 N3591-0
19517	U44210	11/12/2019 6:51:21 AM	N18767 N12936 N6724 N240 N7580 N24319 N27490 N2146 N11188 N5637 N8262 N19474 N6795 N6860 N12713 N1816 N8845 N10481 N23945 N20200 N12713 N4270 N22539 N26206 N23058 N3265 N20030 N24703 N23310 N10856 N17470 N8415 N3023 N6961 N25416 N20535 N20386 N2277 N16567 N18422 N28315 N26569 N10469 N23443 N1297 N1053 N21326 N6110 N27610 N21091 N12511 N11751 N20055 N3066 N9543 N14598 N25316 N19338 N7664 N3661 N9265 N769 N25536 N6863 N22777 N19531 N12757 N23931 N19073 N20535 N23493 N8550 N10870 N18435 N14657 N24720 N28558 N25702 N2929 N11036 N24720 N11495 N22592 N14305 N26730 N14583 N8919 N22973 N11991 N17432 N24438 N25431 N13940 N17362 N15103 N4379 N25083 N24517 N27104 N14529 N4320 N4589 N5564 N17283 N16188 N18171 N7869 N9108 N12163 N15228 N21627 N16139 N15064 N27013 N17200 N20068 N460 N18544 N19462 N17008 N10962 N301 N26009 N1933 N9336 N16507 N11061 N13290 N14776 N5298 N18414 N5007 N19640 N6808 N3029 N11636 N24020 N7350 N22862 N5219 N25876 N7149 N584 N28489 N27352 N12615 N25517 N3909 N23134 N9852 N3909 N17598 N19173 N17674 N10124 N14682 N19736 N3924 N11252 N21243 N23713 N27611 N26676 N12597 N4688 N28545 N25170 N15693 N26427 N8618 N3994 N24431 N3803 N48 N11978 N1869 N20205 N12346 N26067 N332 N26059 N18426 N22936 N16006 N20854 N8143 N21593 N13906 N8498 N7380 N13229 N20762 N1370 N10917 N11179 N20755 N1097 N4972 N12681 N6048 N11705 N9045 N9078 N13448 N17688 N9772 N9772 N15425 N24280 N23138 N17061 N20391 N14162 N28296 N20404 N9295 N6579 N10056 N12646 N19506 N27373 N10702 N12444 N14245 N2069 N21133 N10705 N17446 N14616 N5338 N26815 N24216 N23260 N828 N21545 N25170 N5886 N7087 N9183 N1780 N750 N9508 N8256 N8059 N14322 N20753 N1124 N28482 N20753 N9414 N6551 N5801 N21328 N14091 N9011 N10581 N1313 N16266 N18092 N3860 N20623 N10581 N13064 N19105 N9068 N27910 N6439	N5051-0 N19695-0 N10118-0 N7911-0 N9310-0 N28002-0 N4677-0 N13649-1 N977-0 N24296-0
19518	U10855	11/11/2019 2:07:46 PM	N27489 N14776 N17487 N17255 N23674 N26676 N9045 N19372 N5338 N16639 N4384 N20209 N20753	N23940-0 N10537-0 N15368-0 N1159-0 N2167-0 N24432-0 N18390-1 N18835-0
19519	U65344	11/14/2019 7:25:05 AM	N28442 N10583 N26009 N15607 N7397 N7412 N13348 N24619 N561 N26260 N8573 N28105 N18354 N13906 N3523 N13503 N6197 N16513 N12941 N18426 N14808 N10988 N21682 N274 N17837 N20753	N6816-0 N9459-0 N12387-0 N23487-0 N15872-0 N12071-0 N2818-0 N20105-0 N16916-0 N13254-0 N17978-0 N17492-0 N22078-0 N12328-0 N13667-0 N19366-0 N13552-0 N22379-0 N418-0 N15885-0 N13247-0 N9058-0 N17839-0 N2214-0 N11489-0 N6889-1 N25155-0 N8654-0 N25897-0 N26688-0 N25620-0 N2766-0 N25311-0 N26998-0 N25624-1
19520	U49371	11/11/2019 7:53:41 AM	N23142 N12917 N19773 N215 N12394 N24774 N20423 N4617 N10035 N92 N9177 N301 N21952 N15489 N11333 N4595 N25348 N301 N7685 N6571 N16026 N15006 N21122 N24088	N3403-0 N21761-0 N18162-0 N15525-0 N7065-0 N26146-0 N9781-0 N18390-0 N23139-0 N23076-0 N23287-0 N2004-0 N1796-0 N16309-0 N19954-0 N22139-0 N16945-0 N10264-0 N16169-0 N7090-0 N6823-0 N2149-0 N15660-0 N843-0 N10894-0 N25755-0 N21335-0 N7175-0 N26629-0 N15858-0 N26308-0 N8427-0 N23603-0 N9919-1 N8268-0 N21035-0 N4894-0 N13587-0 N1127-0 N15225-0 N26156-0 N20823-0 N14917-0 N22882-0 N14030-0 N24955-0 N9357-0 N25787-0 N10197-0 N4822-0 N17968-0 N6570-0 N15433-0 N25694-0 N13228-0 N16833-0 N7114-0 N27318-0 N4098-0 N19798-0 N27774-0 N18261-0 N1123-0 N5998-0 N16361-0 N4022-0
19521	U39980	11/12/2019 5:28:26 AM	N20909 N20953 N4958 N24395 N11625 N7742 N8820 N3785 N8067 N26676 N25584 N5014 N13700 N14616 N6952 N25054 N27326 N23347 N24626 N2963 N26672 N20753	N24649-0 N7911-1 N13580-0 N5051-1 N24296-0 N9310-0 N10118-0
19522	U50647	11/13/2019 10:26:03 AM	N12746 N9763 N1268 N12713 N23691 N22890 N4202 N18137 N7230 N10711 N24628 N3265 N10460 N16735 N14381 N2838 N14720 N9397 N20953 N2323 N24597 N4376 N21543 N16639 N9598 N5612 N4381 N17522 N24028 N24216 N21588 N25356 N17235 N17483 N26072 N26785 N837 N5113 N20803 N4199 N12558 N12558 N9861 N24119 N7017 N21328 N9332 N12113 N9781 N28297 N15252 N9101	N5821-0 N21223-0 N17954-0 N5680-0 N23470-0 N23011-0 N755-0 N21526-0 N4570-0 N18531-0 N24147-0 N18943-0 N18407-0 N11442-0 N8506-0 N24450-0 N10729-0 N24718-0 N8545-0 N14088-0 N26803-0 N2482-0 N536-0 N9884-1 N5309-0 N9112-0 N707-0 N27077-0 N11139-0 N8187-0
19523	U6997	11/14/2019 6:24:25 AM	N2400 N22427 N5273 N17425 N28188 N19280 N12463	N2818-0 N13552-1 N3869-0 N25311-0 N13667-0 N25897-0
